"SECONDS";"PID";"VALUE";"UNITS"
"62700.587415";"Средний расход топлива (л/100 км)";"24.1181308892866";"L/100km"
"62700.587415";"Средний расход топлива (л/100 км) (общий)";"14.3966485238479";"L/100km"
"62700.587415";"Стоимость топлива";"1.20585343033617";"$"
"62700.587415";"Стоимость топлива (общий)";"3.25";"$"
"62700.795415";"Обороты двигателя";"824";"rpm"
"62700.999415";"Пройденный путь";"4.95027700505556";"km"
"62700.999415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62700.999415";"Скорость автомобиля";"0";"km/h"
"62700.999415";"Средняя скорость";"18.935843365997";"km/h"
"62700.999415";"Ускорение";"-0.0682667239888695";"m_sec2"
"62701.204415";"Температура охлаждающей жидкости";"85";"℃"
"62701.630415";"Использовано топлива";"1.19459446463051";"L"
"62701.630415";"Использовано топлива (общий)";"4.41547170935091";"L"
"62701.630415";"Массовый расход воздуха";"7";"g/sec"
"62701.630415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"62701.630415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"62701.630415";"Расчетный наддув";"-0.174418816543911";"bar"
"62701.630415";"Средний расход топлива (л/100 км)";"24.1318710732855";"L/100km"
"62701.630415";"Средний расход топлива (л/100 км) (общий)";"14.3988665836507";"L/100km"
"62701.630415";"Стоимость топлива";"1.20654040927681";"$"
"62701.630415";"Стоимость топлива (общий)";"3.25";"$"
"62701.830415";"Обороты двигателя";"807";"rpm"
"62702.012415";"Пройденный путь";"4.95027700505556";"km"
"62702.012415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62702.012415";"Скорость автомобиля";"0";"km/h"
"62702.012415";"Средняя скорость";"18.9154718774726";"km/h"
"62702.012415";"Ускорение";"0";"m_sec2"
"62702.211415";"Температура охлаждающей жидкости";"85";"℃"
"62702.617415";"Использовано топлива";"1.19528474503308";"L"
"62702.617415";"Использовано топлива (общий)";"4.41616198975348";"L"
"62702.617415";"Массовый расход воздуха";"7.5";"g/sec"
"62702.617415";"Мгновенный расход топлива (л/ч)";"2.51607492311993";"L/h"
"62702.617415";"Моментальная мощность двигателя (от расхода топлива)";"7.23979591836735";"hp"
"62702.617415";"Расчетный наддув";"-0.0955695762509059";"bar"
"62702.617415";"Средний расход топлива (л/100 км)";"24.1458153515929";"L/100km"
"62702.617415";"Средний расход топлива (л/100 км) (общий)";"14.4011175901289";"L/100km"
"62702.617415";"Стоимость топлива";"1.20723759248341";"$"
"62702.617415";"Стоимость топлива (общий)";"3.25";"$"
"62702.832415";"Обороты двигателя";"808";"rpm"
"62703.021415";"Пройденный путь";"4.95027700505556";"km"
"62703.021415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62703.021415";"Скорость автомобиля";"0";"km/h"
"62703.021415";"Средняя скорость";"18.8952334819429";"km/h"
"62703.021415";"Ускорение";"0";"m_sec2"
"62703.226415";"Температура охлаждающей жидкости";"85";"℃"
"62703.607415";"Использовано топлива";"1.19593004307613";"L"
"62703.607415";"Использовано топлива (общий)";"4.41680728779653";"L"
"62703.607415";"Массовый расход воздуха";"7";"g/sec"
"62703.607415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"62703.607415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"62703.607415";"Расчетный наддув";"-0.157808298059632";"bar"
"62703.607415";"Средний расход топлива (л/100 км)";"24.1588509462151";"L/100km"
"62703.607415";"Средний расход топлива (л/100 км) (общий)";"14.4032219089968";"L/100km"
"62703.607415";"Стоимость топлива";"1.20788934350689";"$"
"62703.607415";"Стоимость топлива (общий)";"3.25";"$"
"62703.819415";"Обороты двигателя";"813";"rpm"
"62704.026415";"Пройденный путь";"4.95027700505556";"km"
"62704.026415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62704.026415";"Скорость автомобиля";"0";"km/h"
"62704.026415";"Средняя скорость";"18.8751355106201";"km/h"
"62704.026415";"Ускорение";"0";"m_sec2"
"62704.237415";"Температура охлаждающей жидкости";"85";"℃"
"62704.636415";"Использовано топлива";"1.19660176492871";"L"
"62704.636415";"Использовано топлива (общий)";"4.41747900964911";"L"
"62704.636415";"Массовый расход воздуха";"7";"g/sec"
"62704.636415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"62704.636415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"62704.636415";"Расчетный наддув";"-0.163069317136756";"bar"
"62704.636415";"Средний расход топлива (л/100 км)";"24.1724203253002";"L/100km"
"62704.636415";"Средний расход топлива (л/100 км) (общий)";"14.4054123959874";"L/100km"
"62704.636415";"Стоимость топлива";"1.208567782578";"$"
"62704.636415";"Стоимость топлива (общий)";"3.25";"$"
"62704.844415";"Обороты двигателя";"799";"rpm"
"62705.047415";"Пройденный путь";"4.95027700505556";"km"
"62705.047415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62705.047415";"Скорость автомобиля";"0";"km/h"
"62705.047415";"Средняя скорость";"18.854730035311";"km/h"
"62705.047415";"Ускорение";"0";"m_sec2"
"62705.273415";"Температура охлаждающей жидкости";"85";"℃"
"62705.656415";"Использовано топлива";"1.19729056863992";"L"
"62705.656415";"Использовано топлива (общий)";"4.41816781336032";"L"
"62705.656415";"Массовый расход воздуха";"7.25";"g/sec"
"62705.656415";"Мгновенный расход топлива (л/ч)";"2.43220575901594";"L/h"
"62705.656415";"Моментальная мощность двигателя (от расхода топлива)";"6.9984693877551";"hp"
"62705.656415";"Расчетный наддув";"-0.117276910429702";"bar"
"62705.656415";"Средний расход топлива (л/100 км)";"24.1863347731282";"L/100km"
"62705.656415";"Средний расход топлива (л/100 км) (общий)";"14.4076585869706";"L/100km"
"62705.656415";"Стоимость топлива";"1.20926347432632";"$"
"62705.656415";"Стоимость топлива (общий)";"3.25";"$"
"62705.858415";"Обороты двигателя";"783";"rpm"
"62706.058415";"Пройденный путь";"4.95027700505556";"km"
"62706.058415";"Пройденный путь (общий)";"30.6654116398611";"km"
"62706.058415";"Скорость автомобиля";"0";"km/h"
"62706.058415";"Средняя скорость";"18.8345994754859";"km/h"
"62706.058415";"Ускорение";"0";"m_sec2"
"62706.264415";"Температура охлаждающей жидкости";"85";"℃"
"62706.671415";"Использовано топлива";"1.19800027307101";"L"
"62706.671415";"Использовано топлива (общий)";"4.41887751779141";"L"
"62706.671415";"Массовый расход воздуха";"7.5";"g/sec"
"62706.671415";"Мгновенный расход топлива (л/ч)";"2.51607492311993";"L/h"
"62706.671415";"Моментальная мощность двигателя (от расхода топлива)";"7.23979591836735";"hp"
"62706.671415";"Расчетный наддув";"-0.0674414406570639";"bar"
"62706.671415";"Средний расход топлива (л/100 км)";"24.2006714340941";"L/100km"
"62706.671415";"Средний расход топлива (л/100 км) (общий)";"14.4099729352644";"L/100km"
"62706.671415";"Стоимость топлива";"1.20998027580172";"$"
"62706.671415";"Стоимость топлива (общий)";"3.25";"$"
